ID,trial,Age,Sex,Race,target.sex,condition,adaptor,voice,pitch.judgement,attraction,masc.fem,likability,friends,typicality
43,17,47,2,1,female,masc,354,144,1,7,8,8,8,9
43,18,47,2,1,female,masc,173,121,1,7,9,8,7,9
43,19,47,2,1,female,masc,365,112,3,7,9,7,8,9
43,20,47,2,1,female,masc,377,103,1,5,9,6,6,9
43,21,47,2,1,male,masc,721,749,1,6,6,8,8,9
43,22,47,2,1,male,masc,744,746,3,3,7,5,5,9
43,23,47,2,1,male,masc,737,745,1,4,4,6,6,6
43,24,47,2,1,male,masc,750,743,3,4,6,7,6,7
43,25,47,2,1,male,masc,748,740,3,4,6,6,6,6
43,26,47,2,1,male,masc,750,736,1,6,6,7,7,7
43,27,47,2,1,male,masc,721,733,1,4,6,6,6,7
43,28,47,2,1,male,masc,748,730,3,5,5,6,5,7
43,29,47,2,1,male,masc,744,722,3,4,6,6,6,8
43,30,47,2,1,male,masc,737,719,3,5,6,6,6,8
43,31,47,2,1,male,masc,744,716,1,5,5,6,6,6
43,32,47,2,1,male,masc,721,714,1,3,4,5,5,6
43,33,47,2,1,male,masc,748,713,3,4,5,5,5,6
43,34,47,2,1,male,masc,750,710,2,5,5,7,7,7
43,35,47,2,1,male,masc,737,709,1,5,6,7,7,7
43,36,47,2,1,male,masc,748,707,3,4,5,5,5,7
43,37,47,2,1,male,masc,744,706,1,4,4,5,5,6
43,38,47,2,1,male,masc,737,704,3,4,4,5,5,6
43,39,47,2,1,male,masc,721,703,1,6,6,6,6,7
43,40,47,2,1,male,masc,750,701,3,4,5,6,6,6
45,1,25,2,4,female,masc,128,663,2,7,6,8,8,9
45,2,25,2,4,female,masc,173,508,3,8,8,8,8,7
45,3,25,2,4,female,masc,365,437,1,6,5,7,7,6
45,4,25,2,4,female,masc,377,417,2,9,9,9,9,9
45,5,25,2,4,female,masc,354,413,3,5,6,7,8,8
45,6,25,2,4,female,masc,354,406,2,7,6,7,7,7
45,7,25,2,4,female,masc,128,380,1,5,6,7,6,7
45,8,25,2,4,female,masc,173,371,1,7,7,8,8,7
45,9,25,2,4,female,masc,365,367,2,6,5,6,5,6
45,10,25,2,4,female,masc,377,354,2,9,9,8,9,9
45,11,25,2,4,female,masc,173,338,3,7,6,7,7,7
45,12,25,2,4,female,masc,377,333,3,6,5,7,7,8
45,13,25,2,4,female,masc,128,323,2,9,9,9,9,9
45,14,25,2,4,female,masc,354,319,3,5,6,6,6,6
45,15,25,2,4,female,masc,365,315,1,7,6,7,7,8
45,16,25,2,4,female,masc,128,199,3,9,9,9,9,8
45,17,25,2,4,female,masc,354,144,3,6,6,6,6,5
45,18,25,2,4,female,masc,173,121,3,6,6,7,7,6
45,19,25,2,4,female,masc,365,112,1,9,9,9,8,8
45,20,25,2,4,female,masc,377,103,2,9,9,9,9,9
45,21,25,2,4,male,masc,721,749,2,9,9,7,8,7
45,22,25,2,4,male,masc,744,746,1,6,7,6,6,7
45,23,25,2,4,male,masc,737,745,1,9,9,9,9,9
45,24,25,2,4,male,masc,750,743,2,8,7,8,8,9
45,25,25,2,4,male,masc,748,740,3,9,9,9,9,9
45,26,25,2,4,male,masc,750,736,2,7,7,8,8,9
45,27,25,2,4,male,masc,721,733,1,9,9,9,9,9
45,28,25,2,4,male,masc,748,730,3,8,7,7,8,7
45,29,25,2,4,male,masc,744,722,2,9,9,9,9,9
45,30,25,2,4,male,masc,737,719,1,9,9,9,9,9
45,31,25,2,4,male,masc,744,716,3,8,7,8,8,6
45,32,25,2,4,male,masc,721,714,3,9,9,9,9,9
45,33,25,2,4,male,masc,748,713,3,8,7,8,8,8
45,34,25,2,4,male,masc,750,710,3,4,5,6,6,7
45,35,25,2,4,male,masc,737,709,3,9,9,9,9,9
45,36,25,2,4,male,masc,748,707,1,7,6,7,7,9
45,37,25,2,4,male,masc,744,706,2,5,6,6,5,6
45,38,25,2,4,male,masc,737,704,2,4,4,5,6,5
45,39,25,2,4,male,masc,721,703,2,7,7,6,5,6
45,40,25,2,4,male,masc,750,701,2,5,4,6,6,7
46,1,18,3,4,male,fem,721,749,1,8,7,7,6,5
46,2,18,3,4,male,fem,744,746,2,6,3,8,6,8
46,3,18,3,4,male,fem,737,745,2,5,7,6,5,8
46,4,18,3,4,male,fem,750,743,2,8,4,8,8,8
46,5,18,3,4,male,fem,748,740,2,5,6,7,6,9
46,6,18,3,4,male,fem,750,736,2,7,5,7,7,9
46,7,18,3,4,male,fem,721,733,1,6,4,8,8,9
46,8,18,3,4,male,fem,748,730,3,5,6,7,6,9
46,9,18,3,4,male,fem,744,722,2,7,7,8,8,9
46,10,18,3,4,male,fem,737,719,2,5,6,7,6,9
46,11,18,3,4,male,fem,744,716,2,5,7,6,5,9
46,12,18,3,4,male,fem,721,714,2,8,7,8,8,9
46,13,18,3,4,male,fem,748,713,2,6,8,8,8,9
46,14,18,3,4,male,fem,750,710,2,5,6,8,8,9
46,15,18,3,4,male,fem,737,709,2,7,7,8,8,9
46,16,18,3,4,male,fem,748,707,2,4,6,7,7,9
46,17,18,3,4,male,fem,744,706,2,8,7,8,8,9
46,18,18,3,4,male,fem,737,704,2,5,6,8,8,9
46,19,18,3,4,male,fem,721,703,2,7,7,8,8,9
46,20,18,3,4,male,fem,750,701,2,6,7,8,8,9
46,21,18,3,4,female,fem,128,663,2,7,5,8,8,9
46,22,18,3,4,female,fem,173,508,2,7,7,8,8,9
46,23,18,3,4,female,fem,365,437,2,6,6,8,8,9
46,24,18,3,4,female,fem,377,417,2,7,6,8,8,9
46,25,18,3,4,female,fem,354,413,2,7,8,8,8,9
46,26,18,3,4,female,fem,354,406,3,7,8,8,8,9
46,27,18,3,4,female,fem,128,380,1,6,5,8,8,9
46,28,18,3,4,female,fem,173,371,2,7,8,8,8,9
46,29,18,3,4,female,fem,365,367,2,6,6,8,8,9
46,30,18,3,4,female,fem,377,354,3,6,8,7,8,9
46,31,18,3,4,female,fem,173,338,2,6,7,8,8,9
46,32,18,3,4,female,fem,377,333,2,9,7,8,8,9
46,33,18,3,4,female,fem,128,323,2,7,7,8,8,9
46,34,18,3,4,female,fem,354,319,2,8,7,8,8,9
46,35,18,3,4,female,fem,365,315,3,7,7,8,8,9
46,36,18,3,4,female,fem,128,199,2,6,6,8,8,9
46,37,18,3,4,female,fem,354,144,2,9,7,9,8,9
46,38,18,3,4,female,fem,173,121,2,7,6,8,8,9
46,39,18,3,4,female,fem,365,112,2,6,5,8,8,9
46,40,18,3,4,female,fem,377,103,2,9,6,9,8,9
48,1,19,2,4,male,fem,750,701,1,3,7,4,4,7
48,2,19,2,4,male,fem,721,703,2,7,6,8,8,7
48,3,19,2,4,male,fem,737,704,1,1,8,3,3,8
48,4,19,2,4,male,fem,744,706,2,4,7,6,6,8
48,5,19,2,4,male,fem,748,707,2,9,8,9,8,8
48,6,19,2,4,male,fem,737,709,1,7,9,8,8,8
48,7,19,2,4,male,fem,750,710,2,7,9,8,7,9
48,8,19,2,4,male,fem,748,713,2,1,9,4,5,5
48,9,19,2,4,male,fem,721,714,1,7,9,7,7,3
48,10,19,2,4,male,fem,744,716,2,2,8,5,5,6
48,11,19,2,4,male,fem,737,719,2,2,2,5,5,3
48,12,19,2,4,male,fem,744,722,1,9,9,9,9,9
48,13,19,2,4,male,fem,748,730,2,2,7,6,6,3
48,14,19,2,4,male,fem,721,733,1,4,5,6,6,8
48,15,19,2,4,male,fem,750,736,2,9,9,9,9,8
48,16,19,2,4,male,fem,748,740,2,4,9,8,8,8
48,17,19,2,4,male,fem,750,743,2,1,1,2,5,2
48,18,19,2,4,male,fem,737,745,1,9,9,9,9,6
48,19,19,2,4,male,fem,744,746,2,8,9,8,8,8
48,20,19,2,4,male,fem,721,749,1,9,8,9,9,8
48,21,19,2,4,female,fem,377,103,2,9,8,9,9,9
48,22,19,2,4,female,fem,365,122,2,4,3,5,5,5
48,23,19,2,4,female,fem,173,121,2,2,7,8,8,8
48,24,19,2,4,female,fem,354,144,2,8,7,8,9,9
48,25,19,2,4,female,fem,128,199,1,3,2,5,5,6
48,26,19,2,4,female,fem,365,315,2,2,5,5,5,3
48,27,19,2,4,female,fem,354,319,2,6,7,7,7,6
48,28,19,2,4,female,fem,128,323,2,2,1,1,2,2
48,29,19,2,4,female,fem,377,333,2,2,4,5,5,3
48,30,19,2,4,female,fem,173,338,2,8,8,8,8,8
48,31,19,2,4,female,fem,377,354,2,9,9,9,9,9
48,32,19,2,4,female,fem,365,367,2,4,4,5,5,5
48,33,19,2,4,female,fem,173,371,2,8,9,8,8,8
48,34,19,2,4,female,fem,128,380,1,2,1,2,2,2
48,35,19,2,4,female,fem,354,406,2,8,9,9,8,9
48,36,19,2,4,female,fem,354,413,1,9,9,9,8,8
48,37,19,2,4,female,fem,377,417,1,2,2,2,3,3
48,38,19,2,4,female,fem,365,437,2,4,2,3,3,5
48,39,19,2,4,female,fem,173,508,1,2,5,5,5,2
48,40,19,2,4,female,fem,128,663,1,5,5,6,6,6
49,1,29,2,4,male,fem,750,701,3,7,5,6,6,3
49,2,29,2,4,male,fem,721,703,2,4,5,6,6,8
49,3,29,2,4,male,fem,737,704,2,2,3,3,2,4
49,4,29,2,4,male,fem,744,706,2,7,5,6,5,6
49,5,29,2,4,male,fem,748,707,3,2,3,1,2,6
49,6,29,2,4,male,fem,737,709,2,7,8,6,5,6
49,7,29,2,4,male,fem,750,710,2,7,7,6,5,6
49,8,29,2,4,male,fem,748,713,2,3,7,5,4,5
49,9,29,2,4,male,fem,721,714,2,9,8,6,4,5
49,10,29,2,4,male,fem,744,716,2,2,6,4,4,3
49,11,29,2,4,male,fem,737,719,2,6,5,7,6,5
49,12,29,2,4,male,fem,744,722,2,7,7,8,6,6
49,13,29,2,4,male,fem,748,730,2,5,6,5,4,5
49,14,29,2,4,male,fem,721,733,2,6,5,6,5,4
49,15,29,2,4,male,fem,750,736,2,7,6,5,5,7
49,16,29,2,4,male,fem,748,740,2,7,7,6,5,6
49,17,29,2,4,male,fem,750,743,2,3,4,7,6,5
49,18,29,2,4,male,fem,737,745,3,3,4,3,3,4
49,19,29,2,4,male,fem,744,746,2,6,7,6,4,7
49,20,29,2,4,male,fem,721,749,2,8,8,6,5,6
49,21,29,2,4,female,fem,128,663,3,3,4,3,3,3
49,22,29,2,4,female,fem,173,508,2,3,4,5,4,3
49,23,29,2,4,female,fem,365,437,2,7,7,6,4,5
49,24,29,2,4,female,fem,377,417,2,5,4,6,5,6
49,25,29,2,4,female,fem,354,413,2,9,9,6,4,2
49,26,29,2,4,female,fem,354,406,1,8,8,7,4,7
49,27,29,2,4,female,fem,128,380,3,2,4,3,3,4
49,28,29,2,4,female,fem,173,371,3,6,7,7,5,6
49,29,29,2,4,female,fem,365,367,3,5,4,6,6,4
49,30,29,2,4,female,fem,377,354,2,8,8,6,4,6
49,31,29,2,4,female,fem,173,338,3,7,7,6,5,6
49,32,29,2,4,female,fem,377,333,2,8,8,5,4,4
49,33,29,2,4,female,fem,128,323,2,4,4,5,4,3
49,34,29,2,4,female,fem,354,319,2,5,6,6,5,6
49,35,29,2,4,female,fem,365,315,2,6,7,5,4,5
49,36,29,2,4,female,fem,128,199,2,7,5,6,5,4
49,37,29,2,4,female,fem,354,144,2,8,8,6,4,7
49,38,29,2,4,female,fem,173,121,1,7,6,6,5,3
49,39,29,2,4,female,fem,365,112,2,8,6,7,6,2
49,40,29,2,4,female,fem,377,103,2,5,5,6,6,4
50,1,31,2,4,male,fem,721,749,1,7,7,7,7,7
50,2,31,2,4,male,fem,744,746,2,7,7,7,7,7
50,3,31,2,4,male,fem,737,745,2,6,6,7,7,6
50,4,31,2,4,male,fem,750,743,3,7,6,8,7,8
50,5,31,2,4,male,fem,748,740,2,7,6,7,6,5
50,6,31,2,4,male,fem,750,736,1,4,4,4,4,4
50,7,31,2,4,male,fem,721,733,1,7,7,7,8,8
50,8,31,2,4,male,fem,748,730,2,7,7,6,8,8
50,9,31,2,4,male,fem,744,722,2,7,7,7,7,8
50,10,31,2,4,male,fem,737,719,2,7,7,8,8,8
50,11,31,2,4,male,fem,744,716,3,8,8,8,8,8
50,12,31,2,4,male,fem,721,714,1,9,8,8,9,9
50,13,31,2,4,male,fem,748,713,2,7,6,7,6,7
50,14,31,2,4,male,fem,750,710,3,8,8,8,8,8
50,15,31,2,4,male,fem,737,709,2,9,7,8,8,8
50,16,31,2,4,male,fem,748,707,3,7,7,8,8,8
50,17,31,2,4,male,fem,744,706,1,9,9,9,9,9
50,18,31,2,4,male,fem,737,704,2,7,7,6,7,7
50,19,31,2,4,male,fem,721,703,1,8,8,8,7,8
50,20,31,2,4,male,fem,750,701,3,7,6,6,6,7
50,21,31,2,4,female,fem,377,103,1,9,9,9,9,9
50,22,31,2,4,female,fem,365,122,2,8,8,8,8,8
50,23,31,2,4,female,fem,173,121,2,8,8,8,9,9
50,24,31,2,4,female,fem,354,144,1,8,8,9,9,9
50,25,31,2,4,female,fem,128,199,1,9,9,9,9,9
50,26,31,2,4,female,fem,365,315,2,7,7,8,8,8
50,27,31,2,4,female,fem,354,319,1,7,6,7,6,7
50,28,31,2,4,female,fem,128,323,1,8,8,9,8,3
50,29,31,2,4,female,fem,377,333,2,8,8,7,7,8
50,30,31,2,4,female,fem,173,338,2,8,8,9,9,9
50,31,31,2,4,female,fem,377,354,2,9,9,9,9,9
50,32,31,2,4,female,fem,365,367,2,8,8,8,8,8
50,33,31,2,4,female,fem,173,371,3,8,9,9,8,9
50,34,31,2,4,female,fem,128,380,2,7,8,8,7,8
50,35,31,2,4,female,fem,354,406,2,9,9,9,9,9
50,36,31,2,4,female,fem,354,413,1,9,9,9,8,9
50,37,31,2,4,female,fem,377,417,3,8,8,7,7,7
50,38,31,2,4,female,fem,365,437,3,9,9,9,9,9
50,39,31,2,4,female,fem,173,508,1,8,8,8,9,9
50,40,31,2,4,female,fem,128,663,1,8,8,7,8,8
51,1,19,2,4,female,masc,128,663,1,8,7,8,7,9
51,2,19,2,4,female,masc,173,508,1,7,7,7,6,8
51,3,19,2,4,female,masc,365,437,1,8,8,7,7,8
51,4,19,2,4,female,masc,377,417,1,6,7,5,5,8
51,5,19,2,4,female,masc,354,413,1,9,9,7,5,7
51,6,19,2,4,female,masc,354,406,1,9,9,7,6,6
51,7,19,2,4,female,masc,128,380,1,8,7,8,7,6
51,8,19,2,4,female,masc,173,371,1,8,8,7,5,6
51,9,19,2,4,female,masc,365,367,1,8,8,7,7,8
51,10,19,2,4,female,masc,377,354,1,7,8,5,4,7
51,11,19,2,4,female,masc,173,338,1,8,8,6,5,6
51,12,19,2,4,female,masc,377,333,1,9,9,4,3,4
51,13,19,2,4,female,masc,128,323,1,7,7,6,4,8
51,14,19,2,4,female,masc,354,319,1,9,9,8,7,8
51,15,19,2,4,female,masc,365,315,1,8,8,5,4,8
51,16,19,2,4,female,masc,128,199,1,9,8,5,4,9
51,17,19,2,4,female,masc,354,144,1,9,8,6,6,7
51,18,19,2,4,female,masc,173,121,1,8,8,6,6,7
51,19,19,2,4,female,masc,365,112,1,9,8,6,5,6
51,20,19,2,4,female,masc,377,103,1,7,8,5,4,6
51,21,19,2,4,male,masc,750,701,1,7,5,8,8,5
51,22,19,2,4,male,masc,721,703,1,6,6,7,7,8
51,23,19,2,4,male,masc,737,704,1,4,6,4,3,6
51,24,19,2,4,male,masc,744,706,1,9,6,8,8,5
51,25,19,2,4,male,masc,748,707,1,6,6,8,7,6
51,26,19,2,4,male,masc,737,709,1,7,7,6,6,7
51,27,19,2,4,male,masc,750,710,1,9,7,8,8,6
51,28,19,2,4,male,masc,748,713,3,4,3,7,5,7
51,29,19,2,4,male,masc,721,714,1,6,8,4,2,7
51,30,19,2,4,male,masc,744,716,3,4,3,5,4,7
51,31,19,2,4,male,masc,737,719,1,4,4,5,5,8
51,32,19,2,4,male,masc,744,722,1,6,6,8,6,8
51,33,19,2,4,male,masc,748,730,1,7,7,8,7,7
51,34,19,2,4,male,masc,721,733,1,6,6,7,6,7
51,35,19,2,4,male,masc,750,736,1,6,6,7,5,7
51,36,19,2,4,male,masc,748,740,1,8,5,7,8,6
51,37,19,2,4,male,masc,750,743,1,8,7,8,8,5
51,38,19,2,4,male,masc,737,745,1,9,7,9,9,3
51,39,19,2,4,male,masc,744,746,3,6,7,7,4,7
51,40,19,2,4,male,masc,721,749,1,9,9,8,9,4
52,1,23,2,3,female,masc,128,663,2,5,6,5,5,6
52,2,23,2,3,female,masc,173,508,1,4,6,5,5,7
52,3,23,2,3,female,masc,365,437,1,6,6,6,6,6
52,4,23,2,3,female,masc,377,417,1,7,8,7,8,7
52,5,23,2,3,female,masc,354,413,1,5,8,3,4,2
52,6,23,2,3,female,masc,354,406,3,5,7,6,5,7
52,7,23,2,3,female,masc,128,380,1,7,6,9,8,5
52,8,23,2,3,female,masc,173,371,1,7,8,8,7,7
52,9,23,2,3,female,masc,365,367,3,6,7,7,8,6
52,10,23,2,3,female,masc,377,354,1,7,8,7,8,6
52,11,23,2,3,female,masc,173,338,1,7,8,8,8,6
52,12,23,2,3,female,masc,377,333,1,4,4,5,4,3
52,13,23,2,3,female,masc,128,323,2,7,8,4,7,6
52,14,23,2,3,female,masc,354,319,3,6,7,7,6,6
52,15,23,2,3,female,masc,365,315,3,4,6,5,4,4
52,16,23,2,3,female,masc,128,199,1,8,8,6,5,6
52,17,23,2,3,female,masc,354,144,1,7,8,8,8,6
52,18,23,2,3,female,masc,173,121,1,6,6,5,5,5
52,19,23,2,3,female,masc,365,112,1,7,8,9,8,7
52,20,23,2,3,female,masc,377,103,1,5,6,5,5,3
52,21,23,2,3,male,masc,750,701,2,4,3,5,5,3
52,22,23,2,3,male,masc,721,703,2,6,5,5,5,6
52,23,23,2,3,male,masc,737,704,2,3,3,3,3,3
52,24,23,2,3,male,masc,744,706,3,5,3,4,4,5
52,25,23,2,3,male,masc,748,707,3,6,4,5,5,6
52,26,23,2,3,male,masc,737,709,2,6,6,6,6,5
52,27,23,2,3,male,masc,750,710,2,6,7,6,5,6
52,28,23,2,3,male,masc,748,713,2,3,5,3,3,3
52,29,23,2,3,male,masc,721,714,2,6,4,5,5,6
52,30,23,2,3,male,masc,744,716,3,3,5,4,4,4
52,31,23,2,3,male,masc,737,719,2,5,4,5,5,7
52,32,23,2,3,male,masc,744,722,1,5,4,5,5,6
52,33,23,2,3,male,masc,748,730,1,3,3,4,3,3
52,34,23,2,3,male,masc,721,733,1,5,5,4,4,4
52,35,23,2,3,male,masc,750,736,2,5,4,5,4,7
52,36,23,2,3,male,masc,748,740,1,6,5,6,6,4
52,37,23,2,3,male,masc,750,743,1,4,4,5,4,8
52,38,23,2,3,male,masc,737,745,1,2,3,2,3,2
52,39,23,2,3,male,masc,744,746,2,4,4,4,5,4
52,40,23,2,3,male,masc,721,749,1,6,5,6,5,5
53,1,19,1,4,female,masc,128,663,1,8,7,8,6,6
53,2,19,1,4,female,masc,173,508,1,7,8,7,5,7
53,3,19,1,4,female,masc,365,437,2,8,8,7,7,7
53,4,19,1,4,female,masc,377,417,1,9,8,8,7,6
53,5,19,1,4,female,masc,354,413,1,9,9,9,8,6
53,6,19,1,4,female,masc,354,406,1,8,9,8,8,6
53,7,19,1,4,female,masc,128,380,1,3,3,4,4,4
53,8,19,1,4,female,masc,173,371,1,8,7,8,7,7
53,9,19,1,4,female,masc,365,367,3,4,4,5,5,5
53,10,19,1,4,female,masc,377,354,2,8,8,7,7,7
53,11,19,1,4,female,masc,173,338,1,7,7,7,6,7
53,12,19,1,4,female,masc,377,333,2,9,9,8,9,8
53,13,19,1,4,female,masc,128,323,1,8,7,7,7,7
53,14,19,1,4,female,masc,354,319,2,8,8,8,8,7
53,15,19,1,4,female,masc,365,315,2,9,9,8,9,8
53,16,19,1,4,female,masc,128,199,1,5,4,4,4,5
53,17,19,1,4,female,masc,354,144,1,8,8,8,7,8
53,18,19,1,4,female,masc,173,121,1,6,7,6,6,6
53,19,19,1,4,female,masc,365,112,2,5,5,6,5,5
53,20,19,1,4,female,masc,377,103,2,9,9,8,8,8
53,21,19,1,4,male,masc,721,749,1,5,5,5,6,5
53,22,19,1,4,male,masc,744,746,2,6,7,6,6,5
53,23,19,1,4,male,masc,737,745,1,4,3,4,5,4
53,24,19,1,4,male,masc,750,743,3,4,3,6,6,5
53,25,19,1,4,male,masc,748,740,2,4,4,7,5,5
53,26,19,1,4,male,masc,750,736,1,6,5,5,6,5
53,27,19,1,4,male,masc,721,733,1,5,3,7,5,5
53,28,19,1,4,male,masc,748,730,2,4,3,4,5,4
53,29,19,1,4,male,masc,744,722,1,5,5,6,7,6
53,30,19,1,4,male,masc,737,719,1,4,5,4,5,3
53,31,19,1,4,male,masc,744,716,3,2,2,4,3,3
53,32,19,1,4,male,masc,721,714,1,5,4,5,4,4
53,33,19,1,4,male,masc,748,713,3,5,3,5,4,6
53,34,19,1,4,male,masc,750,710,3,3,3,4,3,4
53,35,19,1,4,male,masc,737,709,1,4,3,4,6,7
53,36,19,1,4,male,masc,748,707,1,3,1,3,4,4
53,37,19,1,4,male,masc,744,706,1,3,2,3,4,4
53,38,19,1,4,male,masc,737,704,1,3,1,2,3,5
53,39,19,1,4,male,masc,721,703,1,5,5,4,6,7
53,40,19,1,4,male,masc,750,701,3,3,2,3,5,4
54,1,21,2,4,male,fem,750,701,1,6,7,6,5,7
54,2,21,2,4,male,fem,721,703,1,7,9,7,7,7
54,3,21,2,4,male,fem,737,704,2,2,4,4,3,4
54,4,21,2,4,male,fem,744,706,3,8,8,7,6,6
54,5,21,2,4,male,fem,748,707,2,6,3,3,1,9
54,6,21,2,4,male,fem,737,709,1,6,7,8,7,7
54,7,21,2,4,male,fem,750,710,2,3,3,6,6,6
54,8,21,2,4,male,fem,748,713,2,3,7,4,3,6
54,9,21,2,4,male,fem,721,714,1,9,7,7,8,3
54,10,21,2,4,male,fem,744,716,2,7,6,6,4,6
54,11,21,2,4,male,fem,737,719,2,3,6,4,3,3
54,12,21,2,4,male,fem,744,722,2,6,4,9,7,7
54,13,21,2,4,male,fem,748,730,3,7,7,8,7,4
54,14,21,2,4,male,fem,721,733,1,4,5,7,7,7
54,15,21,2,4,male,fem,750,736,2,4,7,6,3,8
54,16,21,2,4,male,fem,748,740,2,6,7,7,3,6
54,17,21,2,4,male,fem,750,743,3,3,4,7,4,6
54,18,21,2,4,male,fem,737,745,3,8,9,7,3,4
54,19,21,2,4,male,fem,744,746,2,5,8,5,6,9
54,20,21,2,4,male,fem,721,749,1,7,8,7,6,7
54,21,21,2,4,female,fem,377,103,3,6,9,4,2,8
54,22,21,2,4,female,fem,365,122,2,7,6,8,9,6
54,23,21,2,4,female,fem,173,121,2,6,7,8,7,3
54,24,21,2,4,female,fem,354,144,2,5,7,5,5,9
54,25,21,2,4,female,fem,128,199,2,6,4,7,4,6
54,26,21,2,4,female,fem,365,315,2,7,8,6,7,3
54,27,21,2,4,female,fem,354,319,3,7,7,7,5,4
54,28,21,2,4,female,fem,128,323,2,7,4,8,9,3
54,29,21,2,4,female,fem,377,333,2,6,7,7,6,6
54,30,21,2,4,female,fem,173,338,1,6,7,6,4,9
54,31,21,2,4,female,fem,377,354,1,8,7,4,4,4
54,32,21,2,4,female,fem,365,367,2,4,4,4,7,4
54,33,21,2,4,female,fem,173,371,3,4,7,4,5,6
54,34,21,2,4,female,fem,128,380,3,7,6,8,7,4
54,35,21,2,4,female,fem,354,406,2,4,9,7,4,7
54,36,21,2,4,female,fem,354,413,3,7,9,9,7,3
54,37,21,2,4,female,fem,377,417,1,7,6,8,7,4
54,38,21,2,4,female,fem,365,437,2,7,4,7,7,5
54,39,21,2,4,female,fem,173,508,1,6,7,8,8,7
54,40,21,2,4,female,fem,128,663,2,6,4,7,6,3
55,1,28,2,4,female,masc,377,103,1,5,6,4,3,6
55,2,28,2,4,female,masc,365,112,1,7,5,4,3,6
55,3,28,2,4,female,masc,173,121,1,4,5,3,3,4
55,4,28,2,4,female,masc,354,144,3,6,6,5,3,6
55,5,28,2,4,female,masc,128,199,1,4,5,4,2,5
55,6,28,2,4,female,masc,365,315,1,3,5,2,2,4
55,7,28,2,4,female,masc,354,319,1,3,4,4,2,3
55,8,28,2,4,female,masc,128,323,3,3,3,4,3,3
55,9,28,2,4,female,masc,377,333,3,3,5,2,2,3
55,10,28,2,4,female,masc,173,338,3,4,4,4,3,5
55,11,28,2,4,female,masc,377,354,3,3,3,4,3,3
55,12,28,2,4,female,masc,365,367,3,4,4,3,3,4
55,13,28,2,4,female,masc,173,371,3,4,4,3,3,5
55,14,28,2,4,female,masc,128,380,1,3,4,2,1,2
55,15,28,2,4,female,masc,354,406,2,4,4,3,3,5
55,16,28,2,4,female,masc,354,413,1,3,4,5,2,3
55,17,28,2,4,female,masc,377,417,1,5,5,4,4,5
55,18,28,2,4,female,masc,365,437,1,3,3,4,3,3
55,19,28,2,4,female,masc,173,508,1,3,3,4,3,2
55,20,28,2,4,female,masc,128,663,2,3,3,2,1,3
55,21,28,2,4,male,masc,721,749,1,4,5,4,5,5
55,22,28,2,4,male,masc,744,746,2,3,5,5,4,5
55,23,28,2,4,male,masc,737,745,1,2,2,5,3,3
55,24,28,2,4,male,masc,750,743,2,2,3,5,4,4
55,25,28,2,4,male,masc,748,740,1,2,4,3,3,4
55,26,28,2,4,male,masc,750,736,3,5,4,4,4,5
55,27,28,2,4,male,masc,721,733,1,3,3,4,4,4
55,28,28,2,4,male,masc,748,730,1,2,5,4,2,3
55,29,28,2,4,male,masc,744,722,3,4,4,5,4,5
55,30,28,2,4,male,masc,737,719,3,3,3,2,1,5
55,31,28,2,4,male,masc,744,716,3,3,5,3,2,4
55,32,28,2,4,male,masc,721,714,3,4,4,5,4,5
55,33,28,2,4,male,masc,748,713,3,3,5,4,3,5
55,34,28,2,4,male,masc,750,710,1,3,4,4,4,5
55,35,28,2,4,male,masc,737,709,3,3,3,4,2,3
55,36,28,2,4,male,masc,748,707,3,3,4,3,2,6
55,37,28,2,4,male,masc,744,706,1,2,2,4,3,4
55,38,28,2,4,male,masc,737,704,1,2,3,2,1,4
55,39,28,2,4,male,masc,721,703,3,3,5,4,3,5
55,40,28,2,4,male,masc,750,701,2,3,2,2,2,3
56,1,19,2,4,female,masc,377,103,2,8,9,8,8,8
56,2,19,2,4,female,masc,365,112,1,8,6,7,9,7
56,3,19,2,4,female,masc,173,121,1,6,7,7,8,6
56,4,19,2,4,female,masc,354,144,3,9,9,9,8,9
56,5,19,2,4,female,masc,128,199,1,8,9,8,6,7
56,6,19,2,4,female,masc,365,315,1,7,5,5,5,4
56,7,19,2,4,female,masc,354,319,2,8,8,8,7,4
56,8,19,2,4,female,masc,128,323,1,6,5,3,2,4
56,9,19,2,4,female,masc,377,333,1,7,8,4,2,3
56,10,19,2,4,female,masc,173,338,1,9,8,9,9,7
56,11,19,2,4,female,masc,377,354,1,3,3,3,1,3
56,12,19,2,4,female,masc,365,367,1,8,7,7,6,5
56,13,19,2,4,female,masc,173,371,2,8,9,9,8,8
56,14,19,2,4,female,masc,128,380,1,8,8,3,1,1
56,15,19,2,4,female,masc,354,406,1,9,9,5,5,4
56,16,19,2,4,female,masc,354,413,1,9,9,9,9,3
56,17,19,2,4,female,masc,377,417,1,8,9,9,9,4
56,18,19,2,4,female,masc,365,437,1,6,6,6,7,6
56,19,19,2,4,female,masc,173,508,3,8,5,5,5,2
56,20,19,2,4,female,masc,128,663,2,3,3,7,7,5
56,21,19,2,4,male,masc,750,701,1,6,5,4,1,4
56,22,19,2,4,male,masc,721,703,1,9,9,8,8,6
56,23,19,2,4,male,masc,737,704,1,7,8,4,5,2
56,24,19,2,4,male,masc,744,706,1,8,8,8,9,5
56,25,19,2,4,male,masc,748,707,1,8,5,2,1,3
