ID,trial,Computer,Age,Sex,Race,Politics,SO,Education,target.sex,condition,adaptor,voice,pitch.judgement,attraction,masc.fem,likability,friends,typicality
58,17,6,18,2,4,4,2,2,female,masc,354,144,1,8,8,7,7,6
58,18,6,18,2,4,4,2,2,female,masc,173,121,1,2,3,6,6,7
58,19,6,18,2,4,4,2,2,female,masc,365,112,1,9,7,8,9,3
58,20,6,18,2,4,4,2,2,female,masc,377,103,1,2,6,5,5,7
58,21,6,18,2,4,4,2,2,male,masc,721,749,1,8,9,8,8,7
58,22,6,18,2,4,4,2,2,male,masc,744,746,2,8,4,8,8,5
58,23,6,18,2,4,4,2,2,male,masc,737,745,1,6,4,3,3,6
58,24,6,18,2,4,4,2,2,male,masc,750,743,3,7,3,7,7,6
58,25,6,18,2,4,4,2,2,male,masc,748,740,1,6,6,5,6,7
58,26,6,18,2,4,4,2,2,male,masc,750,736,1,7,6,5,6,5
58,27,6,18,2,4,4,2,2,male,masc,721,733,1,3,4,6,6,5
58,28,6,18,2,4,4,2,2,male,masc,748,730,1,2,3,2,2,3
58,29,6,18,2,4,4,2,2,male,masc,744,722,1,7,3,7,7,6
58,30,6,18,2,4,4,2,2,male,masc,737,719,1,7,6,3,5,9
58,31,6,18,2,4,4,2,2,male,masc,744,716,1,8,8,7,7,3
58,32,6,18,2,4,4,2,2,male,masc,721,714,1,6,6,3,3,8
58,33,6,18,2,4,4,2,2,male,masc,748,713,3,2,3,3,2,1
58,34,6,18,2,4,4,2,2,male,masc,750,710,1,6,6,6,7,9
58,35,6,18,2,4,4,2,2,male,masc,737,709,1,3,3,5,4,2
58,36,6,18,2,4,4,2,2,male,masc,748,707,3,8,7,7,6,7
58,37,6,18,2,4,4,2,2,male,masc,744,706,1,2,3,4,4,6
58,38,6,18,2,4,4,2,2,male,masc,737,704,1,2,7,6,6,5
58,39,6,18,2,4,4,2,2,male,masc,721,703,1,6,6,2,3,5
58,40,6,18,2,4,4,2,2,male,masc,750,701,2,2,3,2,2,1
59,1,10,25,2,4,4,3,3,male,fem,750,701,1,3,5,4,4,3
59,2,10,25,2,4,4,3,3,male,fem,721,703,2,4,3,4,4,3
59,3,10,25,2,4,4,3,3,male,fem,737,704,2,5,2,5,5,3
59,4,10,25,2,4,4,3,3,male,fem,744,706,2,4,2,4,4,3
59,5,10,25,2,4,4,3,3,male,fem,748,707,2,3,3,4,4,3
59,6,10,25,2,4,4,3,3,male,fem,737,709,2,5,5,4,4,5
59,7,10,25,2,4,4,3,3,male,fem,750,710,2,5,6,5,4,3
59,8,10,25,2,4,4,3,3,male,fem,748,713,2,6,9,5,4,6
59,9,10,25,2,4,4,3,3,male,fem,721,714,2,5,6,4,4,5
59,10,10,25,2,4,4,3,3,male,fem,744,716,2,5,9,5,4,5
59,11,10,25,2,4,4,3,3,male,fem,737,719,2,5,3,5,4,5
59,12,10,25,2,4,4,3,3,male,fem,744,722,2,4,3,4,3,3
59,13,10,25,2,4,4,3,3,male,fem,748,730,2,4,5,3,4,4
59,14,10,25,2,4,4,3,3,male,fem,721,733,2,4,4,4,4,5
59,15,10,25,2,4,4,3,3,male,fem,750,736,2,6,7,5,4,5
59,16,10,25,2,4,4,3,3,male,fem,748,740,2,5,3,4,4,5
59,17,10,25,2,4,4,3,3,male,fem,750,743,2,4,2,4,4,3
59,18,10,25,2,4,4,3,3,male,fem,737,745,1,7,8,5,4,6
59,19,10,25,2,4,4,3,3,male,fem,744,746,2,7,7,5,4,6
59,20,10,25,2,4,4,3,3,male,fem,721,749,3,7,8,5,4,3
59,21,10,25,2,4,4,3,3,female,fem,128,663,2,5,8,4,4,6
59,22,10,25,2,4,4,3,3,female,fem,173,508,2,4,4,5,4,5
59,23,10,25,2,4,4,3,3,female,fem,365,437,2,5,4,5,4,5
59,24,10,25,2,4,4,3,3,female,fem,377,417,2,5,7,4,4,4
59,25,10,25,2,4,4,3,3,female,fem,354,413,2,5,3,4,4,5
59,26,10,25,2,4,4,3,3,female,fem,354,406,2,4,7,4,3,5
59,27,10,25,2,4,4,3,3,female,fem,128,380,2,4,5,4,4,5
59,28,10,25,2,4,4,3,3,female,fem,173,371,3,5,3,5,4,5
59,29,10,25,2,4,4,3,3,female,fem,365,367,2,4,3,5,4,4
59,30,10,25,2,4,4,3,3,female,fem,377,354,2,5,3,4,3,4
59,31,10,25,2,4,4,3,3,female,fem,173,338,2,4,3,4,4,3
59,32,10,25,2,4,4,3,3,female,fem,377,333,2,6,4,4,3,4
59,33,10,25,2,4,4,3,3,female,fem,128,323,2,4,7,3,5,5
59,34,10,25,2,4,4,3,3,female,fem,354,319,3,4,3,5,3,4
59,35,10,25,2,4,4,3,3,female,fem,365,315,2,5,3,4,4,5
59,36,10,25,2,4,4,3,3,female,fem,128,199,2,4,3,5,5,4
59,37,10,25,2,4,4,3,3,female,fem,354,144,2,4,6,5,4,4
59,38,10,25,2,4,4,3,3,female,fem,173,121,1,6,3,5,4,3
59,39,10,25,2,4,4,3,3,female,fem,365,112,2,7,4,4,4,2
59,40,10,25,2,4,4,3,3,female,fem,377,103,2,6,3,3,4,4
60,1,5,20,2,5,4,1,3,male,fem,721,749,1,6,6,5,6,6
60,2,5,20,2,5,4,1,3,male,fem,744,746,2,4,6,6,5,7
60,3,5,20,2,5,4,1,3,male,fem,737,745,2,2,4,5,4,4
60,4,5,20,2,5,4,1,3,male,fem,750,743,2,4,3,5,5,7
60,5,5,20,2,5,4,1,3,male,fem,748,740,3,4,3,4,5,8
60,6,5,20,2,5,4,1,3,male,fem,750,736,2,2,6,5,5,6
60,7,5,20,2,5,4,1,3,male,fem,721,733,2,3,4,5,5,6
60,8,5,20,2,5,4,1,3,male,fem,748,730,2,2,7,5,5,4
60,9,5,20,2,5,4,1,3,male,fem,744,722,2,6,6,5,4,6
60,10,5,20,2,5,4,1,3,male,fem,737,719,2,3,3,4,4,7
60,11,5,20,2,5,4,1,3,male,fem,744,716,2,1,5,3,4,8
60,12,5,20,2,5,4,1,3,male,fem,721,714,2,8,6,6,6,6
60,13,5,20,2,5,4,1,3,male,fem,748,713,2,1,3,4,5,5
60,14,5,20,2,5,4,1,3,male,fem,750,710,2,6,5,5,6,8
60,15,5,20,2,5,4,1,3,male,fem,737,709,2,2,3,5,4,5
60,16,5,20,2,5,4,1,3,male,fem,748,707,2,4,5,5,4,6
60,17,5,20,2,5,4,1,3,male,fem,744,706,3,3,4,4,5,5
60,18,5,20,2,5,4,1,3,male,fem,737,704,2,1,3,3,4,4
60,19,5,20,2,5,4,1,3,male,fem,721,703,3,6,5,6,6,6
60,20,5,20,2,5,4,1,3,male,fem,750,701,2,2,2,3,4,5
60,21,5,20,2,5,4,1,3,female,fem,377,103,2,3,4,3,4,5
60,22,5,20,2,5,4,1,3,female,fem,365,122,2,5,5,6,6,5
60,23,5,20,2,5,4,1,3,female,fem,173,121,2,4,6,5,6,6
60,24,5,20,2,5,4,1,3,female,fem,354,144,2,5,5,6,5,5
60,25,5,20,2,5,4,1,3,female,fem,128,199,2,4,3,6,6,6
60,26,5,20,2,5,4,1,3,female,fem,365,315,2,2,5,5,5,5
60,27,5,20,2,5,4,1,3,female,fem,354,319,2,2,7,5,5,6
60,28,5,20,2,5,4,1,3,female,fem,128,323,2,4,5,5,4,5
60,29,5,20,2,5,4,1,3,female,fem,377,333,2,5,5,4,5,7
60,30,5,20,2,5,4,1,3,female,fem,173,338,2,5,5,6,5,6
60,31,5,20,2,5,4,1,3,female,fem,377,354,3,6,5,6,5,5
60,32,5,20,2,5,4,1,3,female,fem,365,367,2,4,4,5,5,4
60,33,5,20,2,5,4,1,3,female,fem,173,371,2,3,5,4,3,4
60,34,5,20,2,5,4,1,3,female,fem,128,380,1,3,4,5,5,4
60,35,5,20,2,5,4,1,3,female,fem,354,406,2,4,5,5,4,4
60,36,5,20,2,5,4,1,3,female,fem,354,413,1,4,7,5,5,5
60,37,5,20,2,5,4,1,3,female,fem,377,417,1,4,3,5,5,5
60,38,5,20,2,5,4,1,3,female,fem,365,437,2,3,5,5,6,5
60,39,5,20,2,5,4,1,3,female,fem,173,508,2,4,6,6,5,5
60,40,5,20,2,5,4,1,3,female,fem,128,663,2,2,4,6,5,5
62,1,10,24,1,1,3,2,5,male,fem,750,701,2,6,2,7,6,5
62,2,10,24,1,1,3,2,5,male,fem,721,703,2,8,8,7,8,6
62,3,10,24,1,1,3,2,5,male,fem,737,704,2,3,3,4,3,7
62,4,10,24,1,1,3,2,5,male,fem,744,706,2,5,5,6,6,8
62,5,10,24,1,1,3,2,5,male,fem,748,707,2,6,6,7,6,7
62,6,10,24,1,1,3,2,5,male,fem,737,709,2,6,6,6,7,8
62,7,10,24,1,1,3,2,5,male,fem,750,710,2,5,5,5,5,9
62,8,10,24,1,1,3,2,5,male,fem,748,713,2,3,5,7,7,5
62,9,10,24,1,1,3,2,5,male,fem,721,714,2,6,7,7,6,4
62,10,10,24,1,1,3,2,5,male,fem,744,716,2,2,2,3,2,7
62,11,10,24,1,1,3,2,5,male,fem,737,719,2,7,6,7,6,8
62,12,10,24,1,1,3,2,5,male,fem,744,722,2,8,9,7,6,3
62,13,10,24,1,1,3,2,5,male,fem,748,730,2,5,3,7,7,6
62,14,10,24,1,1,3,2,5,male,fem,721,733,1,9,7,8,5,6
62,15,10,24,1,1,3,2,5,male,fem,750,736,2,8,7,6,6,7
62,16,10,24,1,1,3,2,5,male,fem,748,740,2,3,3,3,3,8
62,17,10,24,1,1,3,2,5,male,fem,750,743,2,8,4,7,8,2
62,18,10,24,1,1,3,2,5,male,fem,737,745,2,2,2,2,2,7
62,19,10,24,1,1,3,2,5,male,fem,744,746,2,6,7,4,4,7
62,20,10,24,1,1,3,2,5,male,fem,721,749,1,7,6,5,5,9
62,21,10,24,1,1,3,2,5,female,fem,128,663,2,4,4,7,6,6
62,22,10,24,1,1,3,2,5,female,fem,173,508,2,7,6,7,5,6
62,23,10,24,1,1,3,2,5,female,fem,365,437,2,5,5,5,5,9
62,24,10,24,1,1,3,2,5,female,fem,377,417,1,6,4,7,6,5
62,25,10,24,1,1,3,2,5,female,fem,354,413,2,8,8,6,5,3
62,26,10,24,1,1,3,2,5,female,fem,354,406,2,7,7,6,5,4
62,27,10,24,1,1,3,2,5,female,fem,128,380,3,7,3,9,8,3
62,28,10,24,1,1,3,2,5,female,fem,173,371,2,7,7,5,5,9
62,29,10,24,1,1,3,2,5,female,fem,365,367,2,5,5,5,5,9
62,30,10,24,1,1,3,2,5,female,fem,377,354,2,7,6,8,5,5
62,31,10,24,1,1,3,2,5,female,fem,173,338,1,5,5,5,5,9
62,32,10,24,1,1,3,2,5,female,fem,377,333,3,8,7,6,6,5
62,33,10,24,1,1,3,2,5,female,fem,128,323,1,4,5,2,2,4
62,34,10,24,1,1,3,2,5,female,fem,354,319,2,6,6,7,6,7
62,35,10,24,1,1,3,2,5,female,fem,365,315,2,3,6,3,3,7
62,36,10,24,1,1,3,2,5,female,fem,128,199,2,8,4,9,7,7
62,37,10,24,1,1,3,2,5,female,fem,354,144,2,5,5,5,5,8
62,38,10,24,1,1,3,2,5,female,fem,173,121,1,6,6,7,5,6
62,39,10,24,1,1,3,2,5,female,fem,365,112,2,7,6,7,6,3
62,40,10,24,1,1,3,2,5,female,fem,377,103,2,8,7,7,5,4
63,1,6,27,2,4,4,1,5,female,masc,377,103,1,6,7,6,6,5
63,2,6,27,2,4,4,1,5,female,masc,365,112,1,7,7,6,4,5
63,3,6,27,2,4,4,1,5,female,masc,173,121,1,5,5,5,5,5
63,4,6,27,2,4,4,1,5,female,masc,354,144,1,5,5,4,4,5
63,5,6,27,2,4,4,1,5,female,masc,128,199,1,6,6,6,6,5
63,6,6,27,2,4,4,1,5,female,masc,365,315,1,4,5,4,4,4
63,7,6,27,2,4,4,1,5,female,masc,354,319,1,6,6,5,5,5
63,8,6,27,2,4,4,1,5,female,masc,128,323,3,4,4,6,5,5
63,9,6,27,2,4,4,1,5,female,masc,377,333,1,5,7,3,3,4
63,10,6,27,2,4,4,1,5,female,masc,173,338,1,6,6,5,5,5
63,11,6,27,2,4,4,1,5,female,masc,377,354,1,7,7,7,7,4
63,12,6,27,2,4,4,1,5,female,masc,365,367,1,6,6,6,5,5
63,13,6,27,2,4,4,1,5,female,masc,173,371,1,5,6,6,6,5
63,14,6,27,2,4,4,1,5,female,masc,128,380,1,6,5,6,5,3
63,15,6,27,2,4,4,1,5,female,masc,354,406,1,6,6,5,5,5
63,16,6,27,2,4,4,1,5,female,masc,354,413,1,6,7,4,4,2
63,17,6,27,2,4,4,1,5,female,masc,377,417,1,6,6,5,5,5
63,18,6,27,2,4,4,1,5,female,masc,365,437,1,5,6,5,4,4
63,19,6,27,2,4,4,1,5,female,masc,173,508,1,5,6,6,6,5
63,20,6,27,2,4,4,1,5,female,masc,128,663,1,5,6,6,5,5
63,21,6,27,2,4,4,1,5,male,masc,750,701,1,5,5,5,5,5
63,22,6,27,2,4,4,1,5,male,masc,721,703,1,8,8,7,7,3
63,23,6,27,2,4,4,1,5,male,masc,737,704,1,4,6,5,5,5
63,24,6,27,2,4,4,1,5,male,masc,744,706,1,5,5,5,5,5
63,25,6,27,2,4,4,1,5,male,masc,748,707,1,5,6,4,4,5
63,26,6,27,2,4,4,1,5,male,masc,737,709,1,7,7,6,6,5
63,27,6,27,2,4,4,1,5,male,masc,750,710,3,5,5,5,5,5
63,28,6,27,2,4,4,1,5,male,masc,748,713,1,3,7,5,5,5
63,29,6,27,2,4,4,1,5,male,masc,721,714,1,7,7,2,2,4
63,30,6,27,2,4,4,1,5,male,masc,744,716,3,4,6,5,5,5
63,31,6,27,2,4,4,1,5,male,masc,737,719,1,7,7,7,7,5
63,32,6,27,2,4,4,1,5,male,masc,744,722,1,6,6,7,7,6
63,33,6,27,2,4,4,1,5,male,masc,748,730,1,5,6,5,5,5
63,34,6,27,2,4,4,1,5,male,masc,721,733,1,7,7,7,7,6
63,35,6,27,2,4,4,1,5,male,masc,750,736,1,5,5,5,5,5
63,36,6,27,2,4,4,1,5,male,masc,748,740,3,5,5,5,6,5
63,37,6,27,2,4,4,1,5,male,masc,750,743,1,9,8,8,8,2
63,38,6,27,2,4,4,1,5,male,masc,737,745,1,4,7,5,5,5
63,39,6,27,2,4,4,1,5,male,masc,744,746,1,7,7,5,5,5
63,40,6,27,2,4,4,1,5,male,masc,721,749,1,7,7,3,2,3
64,1,10,20,4,6,6,5,10,female,masc,128,663,2,5,7,5,5,8
64,2,10,20,4,6,6,5,10,female,masc,173,508,1,5,7,5,5,6
64,3,10,20,4,6,6,5,10,female,masc,365,437,3,5,7,5,5,7
64,4,10,20,4,6,6,5,10,female,masc,377,417,1,5,7,5,5,7
64,5,10,20,4,6,6,5,10,female,masc,354,413,1,5,8,5,5,5
64,6,10,20,4,6,6,5,10,female,masc,354,406,1,5,7,5,5,7
64,7,10,20,4,6,6,5,10,female,masc,128,380,2,5,6,5,5,6
64,8,10,20,4,6,6,5,10,female,masc,173,371,3,5,8,5,5,7
64,9,10,20,4,6,6,5,10,female,masc,365,367,1,5,7,5,5,7
64,10,10,20,4,6,6,5,10,female,masc,377,354,3,5,7,5,5,7
64,11,10,20,4,6,6,5,10,female,masc,173,338,2,5,7,5,5,7
64,12,10,20,4,6,6,5,10,female,masc,377,333,1,5,7,5,5,6
64,13,10,20,4,6,6,5,10,female,masc,128,323,2,5,7,5,5,7
64,14,10,20,4,6,6,5,10,female,masc,354,319,3,5,7,5,5,7
64,15,10,20,4,6,6,5,10,female,masc,365,315,3,5,7,5,5,7
64,16,10,20,4,6,6,5,10,female,masc,128,199,2,5,7,5,5,7
64,17,10,20,4,6,6,5,10,female,masc,354,144,1,5,7,5,5,7
64,18,10,20,4,6,6,5,10,female,masc,173,121,2,5,7,5,5,7
64,19,10,20,4,6,6,5,10,female,masc,365,112,1,5,7,5,5,7
64,20,10,20,4,6,6,5,10,female,masc,377,103,1,5,7,5,5,6
64,21,10,20,4,6,6,5,10,male,masc,750,701,1,5,7,5,5,7
64,22,10,20,4,6,6,5,10,male,masc,721,703,1,5,7,5,5,7
64,23,10,20,4,6,6,5,10,male,masc,737,704,1,5,7,5,5,7
64,24,10,20,4,6,6,5,10,male,masc,744,706,2,5,7,5,5,7
64,25,10,20,4,6,6,5,10,male,masc,748,707,1,5,7,5,5,7
64,26,10,20,4,6,6,5,10,male,masc,737,709,1,5,7,5,5,7
64,27,10,20,4,6,6,5,10,male,masc,750,710,3,5,7,5,5,7
64,28,10,20,4,6,6,5,10,male,masc,748,713,1,5,7,5,5,6
64,29,10,20,4,6,6,5,10,male,masc,721,714,1,5,7,5,5,7
64,30,10,20,4,6,6,5,10,male,masc,744,716,3,5,7,5,5,7
64,31,10,20,4,6,6,5,10,male,masc,737,719,3,5,7,5,5,7
64,32,10,20,4,6,6,5,10,male,masc,744,722,1,5,7,5,5,7
64,33,10,20,4,6,6,5,10,male,masc,748,730,1,5,7,5,5,7
64,34,10,20,4,6,6,5,10,male,masc,721,733,1,5,7,5,5,7
64,35,10,20,4,6,6,5,10,male,masc,750,736,3,5,7,5,5,7
64,36,10,20,4,6,6,5,10,male,masc,748,740,3,5,7,5,5,7
64,37,10,20,4,6,6,5,10,male,masc,750,743,3,5,7,5,5,7
64,38,10,20,4,6,6,5,10,male,masc,737,745,1,5,7,5,5,7
64,39,10,20,4,6,6,5,10,male,masc,744,746,2,5,7,5,5,7
64,40,10,20,4,6,6,5,10,male,masc,721,749,1,5,7,5,5,7
65,1,10,23,2,3,5,6,5,male,fem,721,749,1,9,9,7,7,9
65,2,10,23,2,3,5,6,5,male,fem,744,746,2,5,7,6,6,9
65,3,10,23,2,3,5,6,5,male,fem,737,745,3,7,9,6,6,9
65,4,10,23,2,3,5,6,5,male,fem,750,743,2,8,6,6,7,6
65,5,10,23,2,3,5,6,5,male,fem,748,740,3,7,9,6,7,9
65,6,10,23,2,3,5,6,5,male,fem,750,736,2,6,8,6,6,9
65,7,10,23,2,3,5,6,5,male,fem,721,733,1,6,7,6,7,8
65,8,10,23,2,3,5,6,5,male,fem,748,730,2,6,7,6,5,6
65,9,10,23,2,3,5,6,5,male,fem,744,722,2,7,9,7,7,9
65,10,10,23,2,3,5,6,5,male,fem,737,719,3,6,8,5,6,6
65,11,10,23,2,3,5,6,5,male,fem,744,716,2,6,8,5,6,7
65,12,10,23,2,3,5,6,5,male,fem,721,714,2,6,8,6,6,8
65,13,10,23,2,3,5,6,5,male,fem,748,713,2,5,7,6,5,7
65,14,10,23,2,3,5,6,5,male,fem,750,710,2,6,7,6,6,7
65,15,10,23,2,3,5,6,5,male,fem,737,709,3,5,7,6,5,7
65,16,10,23,2,3,5,6,5,male,fem,748,707,2,6,5,5,5,8
65,17,10,23,2,3,5,6,5,male,fem,744,706,2,6,7,7,6,7
65,18,10,23,2,3,5,6,5,male,fem,737,704,3,6,5,6,6,5
65,19,10,23,2,3,5,6,5,male,fem,721,703,1,6,7,6,6,7
65,20,10,23,2,3,5,6,5,male,fem,750,701,2,6,7,6,6,7
65,21,10,23,2,3,5,6,5,female,fem,377,103,2,6,8,5,5,8
65,22,10,23,2,3,5,6,5,female,fem,365,122,3,7,7,7,7,8
65,23,10,23,2,3,5,6,5,female,fem,173,121,3,6,8,7,7,8
65,24,10,23,2,3,5,6,5,female,fem,354,144,2,7,9,7,7,8
65,25,10,23,2,3,5,6,5,female,fem,128,199,1,8,8,7,7,8
65,26,10,23,2,3,5,6,5,female,fem,365,315,3,6,8,7,6,8
65,27,10,23,2,3,5,6,5,female,fem,354,319,2,6,8,7,7,8
65,28,10,23,2,3,5,6,5,female,fem,128,323,2,6,8,6,6,8
65,29,10,23,2,3,5,6,5,female,fem,377,333,2,8,8,7,7,8
65,30,10,23,2,3,5,6,5,female,fem,173,338,2,7,9,7,7,8
65,31,10,23,2,3,5,6,5,female,fem,377,354,1,7,7,6,6,7
65,32,10,23,2,3,5,6,5,female,fem,365,367,2,6,6,7,6,8
65,33,10,23,2,3,5,6,5,female,fem,173,371,2,6,8,7,7,8
65,34,10,23,2,3,5,6,5,female,fem,128,380,3,6,7,6,6,8
65,35,10,23,2,3,5,6,5,female,fem,354,406,2,7,9,7,8,8
65,36,10,23,2,3,5,6,5,female,fem,354,413,1,5,8,7,7,6
65,37,10,23,2,3,5,6,5,female,fem,377,417,1,6,8,7,8,8
65,38,10,23,2,3,5,6,5,female,fem,365,437,2,6,8,7,7,8
65,39,10,23,2,3,5,6,5,female,fem,173,508,2,7,8,7,8,8
65,40,10,23,2,3,5,6,5,female,fem,128,663,2,5,7,7,7,8
66,1,9,24,2,4,5,3,5,male,fem,750,701,2,4,7,6,6,7
66,2,9,24,2,4,5,3,5,male,fem,721,703,1,7,8,9,7,7
66,3,9,24,2,4,5,3,5,male,fem,737,704,2,4,5,3,3,7
66,4,9,24,2,4,5,3,5,male,fem,744,706,2,7,9,9,9,7
66,5,9,24,2,4,5,3,5,male,fem,748,707,2,3,4,3,3,5
66,6,9,24,2,4,5,3,5,male,fem,737,709,3,5,8,7,9,6
66,7,9,24,2,4,5,3,5,male,fem,750,710,2,8,7,8,7,5
66,8,9,24,2,4,5,3,5,male,fem,748,713,2,3,8,2,2,4
66,9,9,24,2,4,5,3,5,male,fem,721,714,2,7,8,7,7,5
66,10,9,24,2,4,5,3,5,male,fem,744,716,2,3,8,4,3,3
66,11,9,24,2,4,5,3,5,male,fem,737,719,2,4,5,4,5,5
66,12,9,24,2,4,5,3,5,male,fem,744,722,2,6,7,8,9,9
66,13,9,24,2,4,5,3,5,male,fem,748,730,2,6,8,7,7,7
66,14,9,24,2,4,5,3,5,male,fem,721,733,2,5,5,8,8,7
66,15,9,24,2,4,5,3,5,male,fem,750,736,2,7,6,8,8,8
66,16,9,24,2,4,5,3,5,male,fem,748,740,2,6,6,7,5,6
66,17,9,24,2,4,5,3,5,male,fem,750,743,2,7,4,7,8,7
66,18,9,24,2,4,5,3,5,male,fem,737,745,1,8,9,6,6,5
66,19,9,24,2,4,5,3,5,male,fem,744,746,2,7,6,8,8,7
66,20,9,24,2,4,5,3,5,male,fem,721,749,2,8,8,7,6,6
66,21,9,24,2,4,5,3,5,female,fem,128,663,2,3,3,4,4,4
66,22,9,24,2,4,5,3,5,female,fem,173,508,2,5,4,8,7,6
66,23,9,24,2,4,5,3,5,female,fem,365,437,2,5,6,7,6,6
66,24,9,24,2,4,5,3,5,female,fem,377,417,3,5,7,6,7,5
66,25,9,24,2,4,5,3,5,female,fem,354,413,2,8,8,9,8,6
66,26,9,24,2,4,5,3,5,female,fem,354,406,2,6,7,8,8,7
66,27,9,24,2,4,5,3,5,female,fem,128,380,2,5,4,5,6,5
66,28,9,24,2,4,5,3,5,female,fem,173,371,2,5,7,8,7,6
66,29,9,24,2,4,5,3,5,female,fem,365,367,2,6,5,7,6,5
66,30,9,24,2,4,5,3,5,female,fem,377,354,2,8,7,7,6,6
66,31,9,24,2,4,5,3,5,female,fem,173,338,2,5,6,7,7,7
66,32,9,24,2,4,5,3,5,female,fem,377,333,2,5,4,4,3,3
66,33,9,24,2,4,5,3,5,female,fem,128,323,2,6,6,7,7,7
66,34,9,24,2,4,5,3,5,female,fem,354,319,2,8,7,8,8,6
66,35,9,24,2,4,5,3,5,female,fem,365,315,2,5,5,4,4,3
66,36,9,24,2,4,5,3,5,female,fem,128,199,2,5,5,3,2,5
66,37,9,24,2,4,5,3,5,female,fem,354,144,2,7,5,6,7,6
66,38,9,24,2,4,5,3,5,female,fem,173,121,1,5,4,5,5,4
66,39,9,24,2,4,5,3,5,female,fem,365,112,2,5,4,5,5,5
66,40,9,24,2,4,5,3,5,female,fem,377,103,3,7,8,9,8,6
67,1,2,22,2,3,4,1,5,female,masc,377,103,1,7,7,5,7,7
67,2,2,22,2,3,4,1,5,female,masc,365,112,1,9,5,7,8,7
67,3,2,22,2,3,4,1,5,female,masc,173,121,1,5,6,7,7,5
67,4,2,22,2,3,4,1,5,female,masc,354,144,1,8,8,6,6,7
67,5,2,22,2,3,4,1,5,female,masc,128,199,1,7,7,6,5,6
67,6,2,22,2,3,4,1,5,female,masc,365,315,1,6,3,7,8,4
67,7,2,22,2,3,4,1,5,female,masc,354,319,2,8,6,7,7,4
67,8,2,22,2,3,4,1,5,female,masc,128,323,3,4,2,4,4,5
67,9,2,22,2,3,4,1,5,female,masc,377,333,1,6,5,6,6,5
67,10,2,22,2,3,4,1,5,female,masc,173,338,3,7,6,7,7,6
67,11,2,22,2,3,4,1,5,female,masc,377,354,1,7,9,7,7,6
67,12,2,22,2,3,4,1,5,female,masc,365,367,3,6,4,6,6,4
67,13,2,22,2,3,4,1,5,female,masc,173,371,1,5,6,5,5,4
67,14,2,22,2,3,4,1,5,female,masc,128,380,3,8,5,7,8,4
67,15,2,22,2,3,4,1,5,female,masc,354,406,1,6,8,6,5,7
67,16,2,22,2,3,4,1,5,female,masc,354,413,1,8,7,7,7,5
67,17,2,22,2,3,4,1,5,female,masc,377,417,1,5,3,7,7,6
67,18,2,22,2,3,4,1,5,female,masc,365,437,1,5,2,7,7,3
67,19,2,22,2,3,4,1,5,female,masc,173,508,2,7,3,7,7,4
67,20,2,22,2,3,4,1,5,female,masc,128,663,3,7,5,7,7,4
67,21,2,22,2,3,4,1,5,male,masc,721,749,1,8,6,7,7,5
67,22,2,22,2,3,4,1,5,male,masc,744,746,3,6,5,6,6,5
67,23,2,22,2,3,4,1,5,male,masc,737,745,1,7,7,6,7,4
67,24,2,22,2,3,4,1,5,male,masc,750,743,2,6,4,4,6,3
67,25,2,22,2,3,4,1,5,male,masc,748,740,1,6,7,6,6,5
67,26,2,22,2,3,4,1,5,male,masc,750,736,2,5,4,6,6,4
67,27,2,22,2,3,4,1,5,male,masc,721,733,1,4,3,5,4,5
67,28,2,22,2,3,4,1,5,male,masc,748,730,3,6,5,6,6,4
67,29,2,22,2,3,4,1,5,male,masc,744,722,3,5,4,4,5,6
67,30,2,22,2,3,4,1,5,male,masc,737,719,1,4,4,4,4,5
67,31,2,22,2,3,4,1,5,male,masc,744,716,1,4,5,4,4,4
67,32,2,22,2,3,4,1,5,male,masc,721,714,1,5,3,6,6,4
67,33,2,22,2,3,4,1,5,male,masc,748,713,3,4,4,5,5,5
67,34,2,22,2,3,4,1,5,male,masc,750,710,2,8,8,8,8,6
67,35,2,22,2,3,4,1,5,male,masc,737,709,1,5,4,6,6,6
67,36,2,22,2,3,4,1,5,male,masc,748,707,1,7,5,6,6,7
67,37,2,22,2,3,4,1,5,male,masc,744,706,1,5,5,5,5,4
67,38,2,22,2,3,4,1,5,male,masc,737,704,1,6,7,7,7,4
67,39,2,22,2,3,4,1,5,male,masc,721,703,1,6,5,6,6,5
67,40,2,22,2,3,4,1,5,male,masc,750,701,2,4,4,5,5,5
68,1,3,21,2,4,5,3,2,female,masc,128,663,1,9,8,8,8,7
68,2,3,21,2,4,5,3,2,female,masc,173,508,1,6,6,5,7,6
68,3,3,21,2,4,5,3,2,female,masc,365,437,1,8,8,7,7,5
68,4,3,21,2,4,5,3,2,female,masc,377,417,1,7,6,8,8,6
68,5,3,21,2,4,5,3,2,female,masc,354,413,1,7,9,4,3,9
68,6,3,21,2,4,5,3,2,female,masc,354,406,1,8,9,6,5,7
68,7,3,21,2,4,5,3,2,female,masc,128,380,1,8,4,6,7,3
68,8,3,21,2,4,5,3,2,female,masc,173,371,1,6,6,5,4,7
68,9,3,21,2,4,5,3,2,female,masc,365,367,1,8,4,6,5,4
68,10,3,21,2,4,5,3,2,female,masc,377,354,1,9,9,5,1,9
68,11,3,21,2,4,5,3,2,female,masc,173,338,1,7,7,6,5,6
68,12,3,21,2,4,5,3,2,female,masc,377,333,1,6,8,4,5,7
68,13,3,21,2,4,5,3,2,female,masc,128,323,1,8,7,7,8,6
