ID,trial,Computer,Age,Sex,SO,Race,Politics,Education,condition,adaptor,voice,pitch.judgement,attraction,femininity,likability,friends,typicality
46,16,10,22,1,1,5,4,5,atypical,354,413,1,8,8,7,8,9
46,17,10,22,1,1,5,4,5,atypical,377,417,1,7,7,7,8,9
46,18,10,22,1,1,5,4,5,atypical,365,437,1,7,7,7,8,9
46,19,10,22,1,1,5,4,5,atypical,173,508,1,7,7,7,8,8
46,20,10,22,1,1,5,4,5,atypical,128,663,1,7,7,7,8,8
47,1,6,24,2,1,4,4,6,atypical,128,663,1,4,4,8,7,6
47,2,6,24,2,1,4,4,6,atypical,173,508,1,7,6,6,7,3
47,3,6,24,2,1,4,4,6,atypical,365,437,3,4,5,4,5,4
47,4,6,24,2,1,4,4,6,atypical,377,417,1,5,5,5,5,7
47,5,6,24,2,1,4,4,6,atypical,354,413,1,7,9,6,5,4
47,6,6,24,2,1,4,4,6,atypical,354,406,1,7,8,8,7,6
47,7,6,24,2,1,4,4,6,atypical,128,380,3,9,5,7,8,2
47,8,6,24,2,1,4,4,6,atypical,173,371,1,7,7,6,6,8
47,9,6,24,2,1,4,4,6,atypical,365,367,1,3,4,8,8,8
47,10,6,24,2,1,4,4,6,atypical,377,354,1,5,7,5,5,7
47,11,6,24,2,1,4,4,6,atypical,173,338,1,5,5,5,5,9
47,12,6,24,2,1,4,4,6,atypical,377,333,1,3,8,4,2,6
47,13,6,24,2,1,4,4,6,atypical,128,323,3,3,4,5,5,5
47,14,6,24,2,1,4,4,6,atypical,354,319,1,8,7,6,6,2
47,15,6,24,2,1,4,4,6,atypical,365,315,3,3,6,4,2,4
47,16,6,24,2,1,4,4,6,atypical,128,199,3,6,2,8,8,6
47,17,6,24,2,1,4,4,6,atypical,354,144,1,7,9,8,7,5
47,18,6,24,2,1,4,4,6,atypical,173,121,1,5,5,7,7,5
47,19,6,24,2,1,4,4,6,atypical,365,112,3,5,5,8,8,4
47,20,6,24,2,1,4,4,6,atypical,377,103,1,7,7,8,7,6
48,1,2,46,1,1,4,3,2,typical,128,663,2,5,4,5,5,4
48,2,2,46,1,1,4,3,2,typical,173,508,3,4,3,5,5,3
48,3,2,46,1,1,4,3,2,typical,365,437,2,4,4,4,4,4
48,4,2,46,1,1,4,3,2,typical,377,417,2,6,6,5,5,5
48,5,2,46,1,1,4,3,2,typical,354,413,1,7,7,5,7,7
48,6,2,46,1,1,4,3,2,typical,354,406,1,8,7,7,7,7
48,7,2,46,1,1,4,3,2,typical,128,380,1,3,3,4,5,5
48,8,2,46,1,1,4,3,2,typical,173,371,3,4,4,4,4,4
48,9,2,46,1,1,4,3,2,typical,365,367,3,4,5,5,5,5
48,10,2,46,1,1,4,3,2,typical,377,354,2,7,7,8,7,8
48,11,2,46,1,1,4,3,2,typical,173,338,3,6,6,6,6,6
48,12,2,46,1,1,4,3,2,typical,377,333,2,6,7,6,6,6
48,13,2,46,1,1,4,3,2,typical,128,323,3,5,5,5,5,5
48,14,2,46,1,1,4,3,2,typical,354,319,2,6,6,6,6,6
48,15,2,46,1,1,4,3,2,typical,365,315,3,7,7,7,7,7
48,16,2,46,1,1,4,3,2,typical,128,199,2,5,5,5,5,5
48,17,2,46,1,1,4,3,2,typical,354,144,2,6,6,6,6,6
48,18,2,46,1,1,4,3,2,typical,173,121,1,4,4,4,4,4
48,19,2,46,1,1,4,3,2,typical,365,112,3,5,5,5,5,5
48,20,2,46,1,1,4,3,2,typical,377,103,3,6,6,7,7,7
49,1,10,30,1,1,5,4,7,typical,128,663,2,4,7,6,5,7
49,2,10,30,1,1,5,4,7,typical,173,508,2,8,8,7,8,8
49,3,10,30,1,1,5,4,7,typical,365,437,2,8,6,7,7,6
49,4,10,30,1,1,5,4,7,typical,377,417,1,9,5,8,8,9
49,5,10,30,1,1,5,4,7,typical,354,413,2,9,3,8,8,4
49,6,10,30,1,1,5,4,7,typical,354,406,1,7,7,8,8,8
49,7,10,30,1,1,5,4,7,typical,128,380,3,2,6,3,3,5
49,8,10,30,1,1,5,4,7,typical,173,371,2,9,7,9,9,9
49,9,10,30,1,1,5,4,7,typical,365,367,3,8,9,8,7,9
49,10,10,30,1,1,5,4,7,typical,377,354,2,9,8,9,9,9
49,11,10,30,1,1,5,4,7,typical,173,338,2,8,9,9,9,7
49,12,10,30,1,1,5,4,7,typical,377,333,1,4,3,4,4,3
49,13,10,30,1,1,5,4,7,typical,128,323,2,5,8,6,5,7
49,14,10,30,1,1,5,4,7,typical,354,319,3,8,8,8,8,9
49,15,10,30,1,1,5,4,7,typical,365,315,1,9,9,9,9,8
49,16,10,30,1,1,5,4,7,typical,128,199,3,8,8,7,8,8
49,17,10,30,1,1,5,4,7,typical,354,144,1,9,9,9,9,9
49,18,10,30,1,1,5,4,7,typical,173,121,2,8,7,8,8,9
49,19,10,30,1,1,5,4,7,typical,365,112,2,4,4,5,4,4
49,20,10,30,1,1,5,4,7,typical,377,103,3,4,5,4,5,5
50,1,2,19,2,2,2,4,3,atypical,377,103,1,8,9,9,8,5
50,2,2,19,2,2,2,4,3,atypical,365,112,1,9,9,9,8,3
50,3,2,19,2,2,2,4,3,atypical,173,121,3,8,9,9,8,5
50,4,2,19,2,2,2,4,3,atypical,354,144,2,9,9,9,9,3
50,5,2,19,2,2,2,4,3,atypical,128,199,1,7,9,8,9,5
50,6,2,19,2,2,2,4,3,atypical,365,315,3,7,9,8,8,5
50,7,2,19,2,2,2,4,3,atypical,354,319,2,6,9,8,7,6
50,8,2,19,2,2,2,4,3,atypical,128,323,3,8,9,8,9,3
50,9,2,19,2,2,2,4,3,atypical,377,333,1,7,9,7,5,5
50,10,2,19,2,2,2,4,3,atypical,173,338,2,6,9,6,6,6
50,11,2,19,2,2,2,4,3,atypical,377,354,3,9,9,9,9,3
50,12,2,19,2,2,2,4,3,atypical,365,367,1,7,9,8,8,5
50,13,2,19,2,2,2,4,3,atypical,173,371,2,6,9,9,9,7
50,14,2,19,2,2,2,4,3,atypical,128,380,3,8,9,6,7,5
50,15,2,19,2,2,2,4,3,atypical,354,406,2,7,9,7,7,6
50,16,2,19,2,2,2,4,3,atypical,354,413,3,6,9,7,7,5
50,17,2,19,2,2,2,4,3,atypical,377,417,1,8,9,9,9,3
50,18,2,19,2,2,2,4,3,atypical,365,437,1,5,9,8,9,6
50,19,2,19,2,2,2,4,3,atypical,173,508,1,7,9,8,9,5
50,20,2,19,2,2,2,4,3,atypical,128,663,2,6,9,9,7,5
51,1,1,20,2,1,1,3,2,typical,128,663,2,4,3,5,5,6
51,2,1,20,2,1,1,3,2,typical,173,508,2,3,3,5,5,3
51,3,1,20,2,1,1,3,2,typical,365,437,2,5,5,5,6,7
51,4,1,20,2,1,1,3,2,typical,377,417,2,5,6,6,6,7
51,5,1,20,2,1,1,3,2,typical,354,413,2,6,7,6,6,7
51,6,1,20,2,1,1,3,2,typical,354,406,1,5,6,6,6,7
51,7,1,20,2,1,1,3,2,typical,128,380,3,6,5,6,6,4
51,8,1,20,2,1,1,3,2,typical,173,371,2,5,6,6,6,8
51,9,1,20,2,1,1,3,2,typical,365,367,2,6,6,6,6,7
51,10,1,20,2,1,1,3,2,typical,377,354,2,7,7,7,7,7
51,11,1,20,2,1,1,3,2,typical,173,338,2,5,6,6,6,7
51,12,1,20,2,1,1,3,2,typical,377,333,2,5,6,6,6,6
51,13,1,20,2,1,1,3,2,typical,128,323,2,5,6,6,6,7
51,14,1,20,2,1,1,3,2,typical,354,319,2,5,6,6,6,7
51,15,1,20,2,1,1,3,2,typical,365,315,2,5,6,6,6,5
51,16,1,20,2,1,1,3,2,typical,128,199,2,5,6,6,5,6
51,17,1,20,2,1,1,3,2,typical,354,144,3,6,6,7,7,7
51,18,1,20,2,1,1,3,2,typical,173,121,2,5,5,6,6,7
51,19,1,20,2,1,1,3,2,typical,365,112,2,5,4,6,6,6
51,20,1,20,2,1,1,3,2,typical,377,103,2,5,7,7,8,7
52,1,10,35,2,1,2,4,3,atypical,128,663,1,6,6,6,6,7
52,2,10,35,2,1,2,4,3,atypical,173,508,1,6,6,7,8,4
52,3,10,35,2,1,2,4,3,atypical,365,437,1,5,7,6,5,6
52,4,10,35,2,1,2,4,3,atypical,377,417,1,6,8,7,6,7
52,5,10,35,2,1,2,4,3,atypical,354,413,1,7,9,8,7,3
52,6,10,35,2,1,2,4,3,atypical,354,406,1,6,8,6,6,4
52,7,10,35,2,1,2,4,3,atypical,128,380,1,7,8,7,7,7
52,8,10,35,2,1,2,4,3,atypical,173,371,1,6,8,6,6,8
52,9,10,35,2,1,2,4,3,atypical,365,367,1,6,6,6,6,6
52,10,10,35,2,1,2,4,3,atypical,377,354,1,7,8,4,4,8
52,11,10,35,2,1,2,4,3,atypical,173,338,1,7,8,8,8,8
52,12,10,35,2,1,2,4,3,atypical,377,333,1,8,8,6,6,7
52,13,10,35,2,1,2,4,3,atypical,128,323,1,5,7,6,6,6
52,14,10,35,2,1,2,4,3,atypical,354,319,1,8,8,8,8,8
52,15,10,35,2,1,2,4,3,atypical,365,315,1,5,6,5,5,5
52,16,10,35,2,1,2,4,3,atypical,128,199,1,7,7,9,8,8
52,17,10,35,2,1,2,4,3,atypical,354,144,1,6,7,8,8,7
52,18,10,35,2,1,2,4,3,atypical,173,121,1,7,7,8,8,7
52,19,10,35,2,1,2,4,3,atypical,365,112,1,5,5,6,6,4
52,20,10,35,2,1,2,4,3,atypical,377,103,1,6,8,6,6,7
53,1,2,32,1,1,4,2,8,atypical,128,663,1,8,7,8,8,7
53,2,2,32,1,1,4,2,8,atypical,173,508,2,7,7,7,7,7
53,3,2,32,1,1,4,2,8,atypical,365,437,1,7,7,8,8,7
53,4,2,32,1,1,4,2,8,atypical,377,417,2,8,8,8,9,8
53,5,2,32,1,1,4,2,8,atypical,354,413,3,8,8,7,7,8
53,6,2,32,1,1,4,2,8,atypical,354,406,2,8,8,8,8,8
53,7,2,32,1,1,4,2,8,atypical,128,380,1,8,8,8,8,8
53,8,2,32,1,1,4,2,8,atypical,173,371,1,8,8,8,8,8
53,9,2,32,1,1,4,2,8,atypical,365,367,1,8,8,8,8,8
53,10,2,32,1,1,4,2,8,atypical,377,354,2,8,8,8,8,8
53,11,2,32,1,1,4,2,8,atypical,173,338,3,8,8,8,8,8
53,12,2,32,1,1,4,2,8,atypical,377,333,1,8,8,8,8,8
53,13,2,32,1,1,4,2,8,atypical,128,323,2,8,8,8,8,8
53,14,2,32,1,1,4,2,8,atypical,354,319,2,8,8,8,8,8
53,15,2,32,1,1,4,2,8,atypical,365,315,2,8,8,8,8,8
53,16,2,32,1,1,4,2,8,atypical,128,199,3,8,8,8,8,8
53,17,2,32,1,1,4,2,8,atypical,354,144,1,8,8,8,8,8
53,18,2,32,1,1,4,2,8,atypical,173,121,1,8,8,8,8,8
53,19,2,32,1,1,4,2,8,atypical,365,112,3,8,8,8,8,8
53,20,2,32,1,1,4,2,8,atypical,377,103,2,7,7,7,7,8
54,1,10,23,2,1,4,3,3,atypical,128,663,1,6,7,8,8,8
54,2,10,23,2,1,4,3,3,atypical,173,508,1,3,4,8,8,6
54,3,10,23,2,1,4,3,3,atypical,365,437,2,9,9,7,6,7
54,4,10,23,2,1,4,3,3,atypical,377,417,3,7,8,6,5,9
54,5,10,23,2,1,4,3,3,atypical,354,413,2,9,9,9,9,2
54,6,10,23,2,1,4,3,3,atypical,354,406,1,9,9,7,6,7
54,7,10,23,2,1,4,3,3,atypical,128,380,1,7,8,9,8,3
54,8,10,23,2,1,4,3,3,atypical,173,371,1,4,6,6,4,5
54,9,10,23,2,1,4,3,3,atypical,365,367,2,6,6,8,9,6
54,10,10,23,2,1,4,3,3,atypical,377,354,2,9,9,9,9,3
54,11,10,23,2,1,4,3,3,atypical,173,338,3,5,5,5,5,9
54,12,10,23,2,1,4,3,3,atypical,377,333,3,9,9,5,4,5
54,13,10,23,2,1,4,3,3,atypical,128,323,2,6,7,8,6,6
54,14,10,23,2,1,4,3,3,atypical,354,319,2,9,7,8,9,8
54,15,10,23,2,1,4,3,3,atypical,365,315,2,9,5,6,5,4
54,16,10,23,2,1,4,3,3,atypical,128,199,3,9,7,8,9,8
54,17,10,23,2,1,4,3,3,atypical,354,144,2,5,8,6,8,6
54,18,10,23,2,1,4,3,3,atypical,173,121,1,9,9,7,8,5
54,19,10,23,2,1,4,3,3,atypical,365,112,2,6,7,6,7,6
54,20,10,23,2,1,4,3,3,atypical,377,103,1,9,9,9,9,3
55,1,10,26,1,2,4,4,5,atypical,377,103,2,7,8,8,7,3
55,2,10,26,1,2,4,4,5,atypical,365,112,1,9,9,9,9,1
55,3,10,26,1,2,4,4,5,atypical,173,121,1,4,7,6,4,5
55,4,10,26,1,2,4,4,5,atypical,354,144,1,8,9,8,7,3
55,5,10,26,1,2,4,4,5,atypical,128,199,1,6,8,7,6,3
55,6,10,26,1,2,4,4,5,atypical,365,315,2,5,6,4,6,5
55,7,10,26,1,2,4,4,5,atypical,354,319,2,6,7,6,6,7
55,8,10,26,1,2,4,4,5,atypical,128,323,1,8,9,7,7,2
55,9,10,26,1,2,4,4,5,atypical,377,333,2,1,5,2,1,6
55,10,10,26,1,2,4,4,5,atypical,173,338,1,7,8,7,6,7
55,11,10,26,1,2,4,4,5,atypical,377,354,2,9,9,7,6,7
55,12,10,26,1,2,4,4,5,atypical,365,367,2,9,9,6,4,6
55,13,10,26,1,2,4,4,5,atypical,173,371,1,3,7,6,5,8
55,14,10,26,1,2,4,4,5,atypical,128,380,1,9,6,8,7,1
55,15,10,26,1,2,4,4,5,atypical,354,406,2,3,7,5,4,7
55,16,10,26,1,2,4,4,5,atypical,354,413,2,4,9,1,1,3
55,17,10,26,1,2,4,4,5,atypical,377,417,1,3,2,4,3,1
55,18,10,26,1,2,4,4,5,atypical,365,437,2,2,8,4,5,6
55,19,10,26,1,2,4,4,5,atypical,173,508,1,7,3,7,6,3
55,20,10,26,1,2,4,4,5,atypical,128,663,1,5,2,6,4,2
56,1,7,27,1,3,4,5,3,atypical,377,103,1,6,6,5,5,4
56,2,7,27,1,3,4,5,3,atypical,365,112,1,7,7,7,7,4
56,3,7,27,1,3,4,5,3,atypical,173,121,1,6,6,7,7,4
56,4,7,27,1,3,4,5,3,atypical,354,144,1,6,7,7,6,4
56,5,7,27,1,3,4,5,3,atypical,128,199,1,5,5,6,6,6
56,6,7,27,1,3,4,5,3,atypical,365,315,1,4,4,6,6,5
56,7,7,27,1,3,4,5,3,atypical,354,319,3,6,7,7,6,4
56,8,7,27,1,3,4,5,3,atypical,128,323,1,7,7,8,7,6
56,9,7,27,1,3,4,5,3,atypical,377,333,1,4,4,5,7,6
56,10,7,27,1,3,4,5,3,atypical,173,338,1,6,7,7,7,4
56,11,7,27,1,3,4,5,3,atypical,377,354,1,7,7,8,8,7
56,12,7,27,1,3,4,5,3,atypical,365,367,1,5,6,6,5,5
56,13,7,27,1,3,4,5,3,atypical,173,371,1,6,7,7,6,7
56,14,7,27,1,3,4,5,3,atypical,128,380,1,3,4,5,4,2
56,15,7,27,1,3,4,5,3,atypical,354,406,2,6,7,7,6,7
56,16,7,27,1,3,4,5,3,atypical,354,413,1,6,7,7,6,6
56,17,7,27,1,3,4,5,3,atypical,377,417,1,7,8,7,7,8
56,18,7,27,1,3,4,5,3,atypical,365,437,1,7,8,7,8,9
56,19,7,27,1,3,4,5,3,atypical,173,508,1,6,7,8,7,8
56,20,7,27,1,3,4,5,3,atypical,128,663,1,7,8,7,8,8
57,1,10,36,1,1,4,2,3,typical,377,103,2,6,8,7,6,7
57,2,10,36,1,1,4,2,3,typical,365,122,2,9,9,6,4,8
57,3,10,36,1,1,4,2,3,typical,173,121,2,5,7,6,5,7
57,4,10,36,1,1,4,2,3,typical,354,144,2,9,9,9,8,4
57,5,10,36,1,1,4,2,3,typical,128,199,1,9,8,5,6,6
57,6,10,36,1,1,4,2,3,typical,365,315,2,9,9,6,5,8
57,7,10,36,1,1,4,2,3,typical,354,319,2,4,8,5,5,8
57,8,10,36,1,1,4,2,3,typical,128,323,2,8,9,8,6,8
57,9,10,36,1,1,4,2,3,typical,377,333,2,6,5,5,3,5
57,10,10,36,1,1,4,2,3,typical,173,338,2,9,8,8,7,7
57,11,10,36,1,1,4,2,3,typical,377,354,1,9,9,9,9,3
57,12,10,36,1,1,4,2,3,typical,365,367,2,8,7,7,5,7
57,13,10,36,1,1,4,2,3,typical,173,371,3,9,9,8,8,6
57,14,10,36,1,1,4,2,3,typical,128,380,2,1,2,3,4,5
57,15,10,36,1,1,4,2,3,typical,354,406,2,8,9,6,5,5
57,16,10,36,1,1,4,2,3,typical,354,413,1,4,5,6,5,5
57,17,10,36,1,1,4,2,3,typical,377,417,1,9,8,5,4,7
57,18,10,36,1,1,4,2,3,typical,365,437,2,5,5,6,4,4
57,19,10,36,1,1,4,2,3,typical,173,508,2,2,4,4,3,5
57,20,10,36,1,1,4,2,3,typical,128,663,2,4,5,5,6,5
58,1,4,32,2,3,1,4,7,typical,377,103,2,8,8,7,9,4
58,2,4,32,2,3,1,4,7,typical,365,122,2,7,6,8,8,6
58,3,4,32,2,3,1,4,7,typical,173,121,2,6,6,7,7,7
58,4,4,32,2,3,1,4,7,typical,354,144,2,8,7,7,7,5
58,5,4,32,2,3,1,4,7,typical,128,199,2,4,4,5,5,6
58,6,4,32,2,3,1,4,7,typical,365,315,3,3,4,5,5,4
58,7,4,32,2,3,1,4,7,typical,354,319,2,4,4,5,4,5
58,8,4,32,2,3,1,4,7,typical,128,323,2,5,5,5,5,6
58,9,4,32,2,3,1,4,7,typical,377,333,2,4,4,5,4,6
58,10,4,32,2,3,1,4,7,typical,173,338,1,4,4,4,4,6
58,11,4,32,2,3,1,4,7,typical,377,354,2,7,6,7,6,5
58,12,4,32,2,3,1,4,7,typical,365,367,1,7,7,8,8,3
58,13,4,32,2,3,1,4,7,typical,173,371,3,7,6,8,7,4
58,14,4,32,2,3,1,4,7,typical,128,380,3,4,3,6,6,3
58,15,4,32,2,3,1,4,7,typical,354,406,2,8,7,6,6,4
58,16,4,32,2,3,1,4,7,typical,354,413,2,9,8,7,7,5
58,17,4,32,2,3,1,4,7,typical,377,417,2,8,7,8,8,4
58,18,4,32,2,3,1,4,7,typical,365,437,3,5,5,7,6,7
58,19,4,32,2,3,1,4,7,typical,173,508,1,4,4,6,6,6
58,20,4,32,2,3,1,4,7,typical,128,663,3,4,4,6,5,7
59,1,6,23,2,1,4,5,5,typical,377,103,1,7,4,6,6,3
59,2,6,23,2,1,4,5,5,typical,365,122,2,8,8,4,4,5
59,3,6,23,2,1,4,5,5,typical,173,121,2,4,4,6,6,4
59,4,6,23,2,1,4,5,5,typical,354,144,2,6,6,6,6,4
59,5,6,23,2,1,4,5,5,typical,128,199,2,5,3,5,5,5
59,6,6,23,2,1,4,5,5,typical,365,315,1,7,7,3,3,5
59,7,6,23,2,1,4,5,5,typical,354,319,2,5,5,6,6,4
59,8,6,23,2,1,4,5,5,typical,128,323,2,5,5,5,5,5
59,9,6,23,2,1,4,5,5,typical,377,333,1,5,5,6,6,4
59,10,6,23,2,1,4,5,5,typical,173,338,2,3,3,5,4,5
59,11,6,23,2,1,4,5,5,typical,377,354,2,7,7,6,5,4
59,12,6,23,2,1,4,5,5,typical,365,367,3,4,3,5,4,3
59,13,6,23,2,1,4,5,5,typical,173,371,2,5,5,5,5,5
59,14,6,23,2,1,4,5,5,typical,128,380,2,2,2,2,2,2
59,15,6,23,2,1,4,5,5,typical,354,406,2,7,7,7,5,3
59,16,6,23,2,1,4,5,5,typical,354,413,2,2,7,2,2,2
59,17,6,23,2,1,4,5,5,typical,377,417,2,2,2,6,6,4
59,18,6,23,2,1,4,5,5,typical,365,437,2,3,2,5,5,5
59,19,6,23,2,1,4,5,5,typical,173,508,2,3,3,5,3,4
59,20,6,23,2,1,4,5,5,typical,128,663,2,2,2,3,2,4
60,1,5,21,2,3,1,3,5,atypical,128,663,1,6,7,7,7,8
60,2,5,21,2,3,1,3,5,atypical,173,508,1,7,8,7,8,7
60,3,5,21,2,3,1,3,5,atypical,365,437,2,7,6,7,7,8
60,4,5,21,2,3,1,3,5,atypical,377,417,1,8,8,8,8,7
60,5,5,21,2,3,1,3,5,atypical,354,413,1,7,9,8,7,4
60,6,5,21,2,3,1,3,5,atypical,354,406,1,8,9,7,7,5
60,7,5,21,2,3,1,3,5,atypical,128,380,1,7,7,7,6,7
60,8,5,21,2,3,1,3,5,atypical,173,371,1,7,5,7,7,7
60,9,5,21,2,3,1,3,5,atypical,365,367,1,7,8,8,7,7
60,10,5,21,2,3,1,3,5,atypical,377,354,1,7,8,7,7,7
60,11,5,21,2,3,1,3,5,atypical,173,338,1,7,7,7,7,7
60,12,5,21,2,3,1,3,5,atypical,377,333,1,8,9,7,6,5
60,13,5,21,2,3,1,3,5,atypical,128,323,1,7,5,7,8,6
60,14,5,21,2,3,1,3,5,atypical,354,319,1,7,8,7,7,7
60,15,5,21,2,3,1,3,5,atypical,365,315,1,7,8,7,6,6
60,16,5,21,2,3,1,3,5,atypical,128,199,1,7,6,8,8,8
60,17,5,21,2,3,1,3,5,atypical,354,144,1,8,8,8,8,7
60,18,5,21,2,3,1,3,5,atypical,173,121,1,7,6,7,7,7
60,19,5,21,2,3,1,3,5,atypical,365,112,1,8,8,8,7,8
60,20,5,21,2,3,1,3,5,atypical,377,103,1,8,9,8,7,7
61,1,3,36,1,1,1,3,4,atypical,128,663,2,5,7,5,6,7
61,2,3,36,1,1,1,3,4,atypical,173,508,1,7,8,8,9,8
61,3,3,36,1,1,1,3,4,atypical,365,437,3,8,8,7,7,6
61,4,3,36,1,1,1,3,4,atypical,377,417,1,9,9,9,9,9
61,5,3,36,1,1,1,3,4,atypical,354,413,2,9,9,9,9,9
61,6,3,36,1,1,1,3,4,atypical,354,406,2,7,9,6,5,7
61,7,3,36,1,1,1,3,4,atypical,128,380,2,1,1,1,1,3
61,8,3,36,1,1,1,3,4,atypical,173,371,2,8,8,8,8,8
61,9,3,36,1,1,1,3,4,atypical,365,367,3,3,3,3,3,3
61,10,3,36,1,1,1,3,4,atypical,377,354,2,8,8,8,8,8
61,11,3,36,1,1,1,3,4,atypical,173,338,1,8,8,8,8,8
61,12,3,36,1,1,1,3,4,atypical,377,333,2,9,9,9,9,9
61,13,3,36,1,1,1,3,4,atypical,128,323,1,9,9,9,9,9
61,14,3,36,1,1,1,3,4,atypical,354,319,2,4,4,4,4,4
61,15,3,36,1,1,1,3,4,atypical,365,315,1,7,7,7,7,7
61,16,3,36,1,1,1,3,4,atypical,128,199,1,4,4,4,4,4
61,17,3,36,1,1,1,3,4,atypical,354,144,2,9,9,9,9,9
61,18,3,36,1,1,1,3,4,atypical,173,121,1,8,8,8,8,8
61,19,3,36,1,1,1,3,4,atypical,365,112,1,2,2,2,2,2
61,20,3,36,1,1,1,3,4,atypical,377,103,2,1,3,1,1,2
62,1,2,30,2,3,4,5,5,typical,128,663,2,3,3,5,5,4
62,2,2,30,2,3,4,5,5,typical,173,508,2,3,3,6,6,4
62,3,2,30,2,3,4,5,5,typical,365,437,2,4,4,4,4,4
62,4,2,30,2,3,4,5,5,typical,377,417,2,4,4,6,6,4
62,5,2,30,2,3,4,5,5,typical,354,413,2,6,6,5,4,5
62,6,2,30,2,3,4,5,5,typical,354,406,2,6,6,6,5,5
62,7,2,30,2,3,4,5,5,typical,128,380,1,3,3,5,5,3
62,8,2,30,2,3,4,5,5,typical,173,371,2,5,5,6,6,6
62,9,2,30,2,3,4,5,5,typical,365,367,2,5,5,5,5,5
62,10,2,30,2,3,4,5,5,typical,377,354,2,5,5,5,4,5
62,11,2,30,2,3,4,5,5,typical,173,338,2,5,5,5,5,5
62,12,2,30,2,3,4,5,5,typical,377,333,2,4,4,4,3,3
62,13,2,30,2,3,4,5,5,typical,128,323,2,5,4,6,6,6
62,14,2,30,2,3,4,5,5,typical,354,319,2,4,4,5,5,5
62,15,2,30,2,3,4,5,5,typical,365,315,2,5,5,5,4,5
62,16,2,30,2,3,4,5,5,typical,128,199,2,5,4,7,7,6
62,17,2,30,2,3,4,5,5,typical,354,144,2,6,5,7,7,6
62,18,2,30,2,3,4,5,5,typical,173,121,1,5,5,6,6,5
62,19,2,30,2,3,4,5,5,typical,365,112,2,6,5,7,7,4
62,20,2,30,2,3,4,5,5,typical,377,103,2,5,7,6,6,7
63,1,6,24,3,2,5,4,2,typical,377,103,2,8,8,9,9,8
63,2,6,24,3,2,5,4,2,typical,365,122,2,8,7,8,8,6
63,3,6,24,3,2,5,4,2,typical,173,121,2,8,8,8,9,8
63,4,6,24,3,2,5,4,2,typical,354,144,3,8,8,9,9,8
63,5,6,24,3,2,5,4,2,typical,128,199,1,8,8,9,9,8
63,6,6,24,3,2,5,4,2,typical,365,315,2,8,8,9,9,8
63,7,6,24,3,2,5,4,2,typical,354,319,3,7,7,9,9,6
63,8,6,24,3,2,5,4,2,typical,128,323,2,9,8,9,9,8
63,9,6,24,3,2,5,4,2,typical,377,333,2,9,9,9,9,9
63,10,6,24,3,2,5,4,2,typical,173,338,2,8,8,8,9,8
63,11,6,24,3,2,5,4,2,typical,377,354,2,9,9,8,9,9
63,12,6,24,3,2,5,4,2,typical,365,367,2,9,8,9,9,8
63,13,6,24,3,2,5,4,2,typical,173,371,2,8,8,9,9,8
63,14,6,24,3,2,5,4,2,typical,128,380,1,9,8,8,9,8
63,15,6,24,3,2,5,4,2,typical,354,406,2,9,9,9,9,9
63,16,6,24,3,2,5,4,2,typical,354,413,1,9,9,9,9,9
63,17,6,24,3,2,5,4,2,typical,377,417,2,8,6,8,9,7
63,18,6,24,3,2,5,4,2,typical,365,437,2,8,6,8,9,6
63,19,6,24,3,2,5,4,2,typical,173,508,1,9,7,9,9,8
63,20,6,24,3,2,5,4,2,typical,128,663,2,7,6,8,9,5
64,1,4,32,1,1,3,4,8,atypical,377,103,1,5,6,6,6,5
64,2,4,32,1,1,3,4,8,atypical,365,112,1,4,4,7,6,5
64,3,4,32,1,1,3,4,8,atypical,173,121,1,6,6,6,6,6
64,4,4,32,1,1,3,4,8,atypical,354,144,1,7,6,6,8,4
64,5,4,32,1,1,3,4,8,atypical,128,199,1,4,4,5,5,5
64,6,4,32,1,1,3,4,8,atypical,365,315,1,6,8,7,6,6
64,7,4,32,1,1,3,4,8,atypical,354,319,1,5,6,4,4,5
64,8,4,32,1,1,3,4,8,atypical,128,323,1,2,3,4,2,3
64,9,4,32,1,1,3,4,8,atypical,377,333,1,7,9,6,6,4
64,10,4,32,1,1,3,4,8,atypical,173,338,1,7,7,6,6,6
64,11,4,32,1,1,3,4,8,atypical,377,354,1,6,5,4,4,5
64,12,4,32,1,1,3,4,8,atypical,365,367,1,6,4,6,7,5
64,13,4,32,1,1,3,4,8,atypical,173,371,1,3,4,7,6,5
64,14,4,32,1,1,3,4,8,atypical,128,380,1,1,4,5,5,3
64,15,4,32,1,1,3,4,8,atypical,354,406,1,7,7,7,7,5
64,16,4,32,1,1,3,4,8,atypical,354,413,1,8,9,8,7,4
64,17,4,32,1,1,3,4,8,atypical,377,417,1,3,6,6,6,2
64,18,4,32,1,1,3,4,8,atypical,365,437,1,3,8,5,5,6
64,19,4,32,1,1,3,4,8,atypical,173,508,1,3,6,6,6,7
64,20,4,32,1,1,3,4,8,atypical,128,663,2,5,6,6,5,5
65,1,10,20,1,1,3,4,3,atypical,377,103,2,6,7,5,6,5
65,2,10,20,1,1,3,4,3,atypical,365,112,1,7,6,7,6,4
65,3,10,20,1,1,3,4,3,atypical,173,121,1,5,7,7,7,5
65,4,10,20,1,1,3,4,3,atypical,354,144,1,5,6,5,6,6
65,5,10,20,1,1,3,4,3,atypical,128,199,1,3,2,6,6,3
